tipo,subtipo,razon_social,descripcion,path,precio_total
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,B.A.SANI S.A.,CONVENIO MARCO DE COMPRAS - ALQUILER DE EQUIPAMIENTO PARA EVENTOS EN LA VIA PUBLICA,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_B.A.SANI S.A._CONVENIO MARCO DE COMPRAS - ALQUILER DE EQUIPAMIENTO PARA EVENTOS EN LA VIA PUBLICA,5861
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,ARGENPROM S.R.L.,CONVENIO MARCO DE COMPRA - ADQUISICIÓN DE MATERIALES DE MERCHANDISING.,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_ARGENPROM S.R.L._CONVENIO MARCO DE COMPRA - ADQUISICIÓN DE MATERIALES DE MERCHANDISING.,1353500
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,JAL ENTERTAINMENT S.R.L.,CONVENIO MARCO DE COMPRAS - ALQUILER DE EQUIPAMIENTO PARA EVENTOS EN LA VIA PUBLICA,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_JAL ENTERTAINMENT S.R.L._CONVENIO MARCO DE COMPRAS - ALQUILER DE EQUIPAMIENTO PARA EVENTOS EN LA VIA PUBLICA,28635
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,ARGENPROM S.R.L.,CONVENIO MARCO DE COMPRA - ADQUISICIÓN DE MATERIALES DE MERCHANDISING.,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_ARGENPROM S.R.L._CONVENIO MARCO DE COMPRA - ADQUISICIÓN DE MATERIALES DE MERCHANDISING.,116500
CONVOCATORIA DIRECTA,CONTRATACIÓN DIRECTA,Ana Belén Dorribo,SERVICIO DE TRADUCCIÓN,CONVOCATORIA DIRECTA_CONTRATACIÓN DIRECTA_Ana Belén Dorribo_SERVICIO DE TRADUCCIÓN,3625
CONVOCATORIA DIRECTA,CONTRATACIÓN DIRECTA,Ana Belén Dorribo,SERVICIO DE TRADUCCIÓN,CONVOCATORIA DIRECTA_CONTRATACIÓN DIRECTA_Ana Belén Dorribo_SERVICIO DE TRADUCCIÓN,20720
CONVOCATORIA DIRECTA,CONTRATACIÓN DIRECTA,Ana Belén Dorribo,SERVICIO DE TRADUCCIÓN,CONVOCATORIA DIRECTA_CONTRATACIÓN DIRECTA_Ana Belén Dorribo_SERVICIO DE TRADUCCIÓN,43425
CONVOCATORIA DIRECTA,CONTRATACIÓN DIRECTA,Ana Belén Dorribo,SERVICIO DE TRADUCCIÓN,CONVOCATORIA DIRECTA_CONTRATACIÓN DIRECTA_Ana Belén Dorribo_SERVICIO DE TRADUCCIÓN,115635
CONVOCATORIA DIRECTA,CONTRATACIÓN DIRECTA,Ana Belén Dorribo,SERVICIO DE TRADUCCIÓN,CONVOCATORIA DIRECTA_CONTRATACIÓN DIRECTA_Ana Belén Dorribo_SERVICIO DE TRADUCCIÓN,11630
CONVOCATORIA DIRECTA,CONTRATACIÓN DIRECTA,Ana Belén Dorribo,SERVICIO DE TRADUCCIÓN,CONVOCATORIA DIRECTA_CONTRATACIÓN DIRECTA_Ana Belén Dorribo_SERVICIO DE TRADUCCIÓN,38490
CONVOCATORIA DIRECTA,CONTRATACIÓN DIRECTA,Ana Belén Dorribo,SERVICIO DE TRADUCCIÓN,CONVOCATORIA DIRECTA_CONTRATACIÓN DIRECTA_Ana Belén Dorribo_SERVICIO DE TRADUCCIÓN,10940
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,JAL ENTERTAINMENT S.R.L.,CONVENIO MARCO DE COMPRAS - ALQUILER DE EQUIPAMIENTO PARA EVENTOS EN LA VÍA PÚBLICA,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_JAL ENTERTAINMENT S.R.L._CONVENIO MARCO DE COMPRAS - ALQUILER DE EQUIPAMIENTO PARA EVENTOS EN LA VÍA PÚBLICA,38160
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,ARGENPROM S.R.L.,CONVENIO MARCO DE COMPRA - ADQUISICION DE MATERIALES DE MERCHANDISING,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_ARGENPROM S.R.L._CONVENIO MARCO DE COMPRA - ADQUISICION DE MATERIALES DE MERCHANDISING,116500
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,FISCHETTI Y CIA. S.R.L.,ADQUISICION DE AGUA POTABLE,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_FISCHETTI Y CIA. S.R.L._ADQUISICION DE AGUA POTABLE,11000
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,LICICOM S.R.L.,MATERIALES ELÉCTRICOS Y LUMINARIA,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_LICICOM S.R.L._MATERIALES ELÉCTRICOS Y LUMINARIA,29857
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,LICICOM S.R.L.,ADQUISICIÓN DE ARTICULOS DE BAZAR,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_LICICOM S.R.L._ADQUISICIÓN DE ARTICULOS DE BAZAR,6999.94
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLYGRAPH S.A.,CONVENIO MARCO DE COMPRA - SERVICIO DE ARTES GRÁFICAS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLYGRAPH S.A._CONVENIO MARCO DE COMPRA - SERVICIO DE ARTES GRÁFICAS,24000
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,BLEAR INTERNATIONAL SA,CONVENIO MARCO DE COMPRA - ADQUISICIÓN DE MATERIALES DE MERCHANDISING.,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_BLEAR INTERNATIONAL SA_CONVENIO MARCO DE COMPRA - ADQUISICIÓN DE MATERIALES DE MERCHANDISING.,396880
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,LICICOM S.R.L.,MATERIALES ELÉCTRICOS Y LUMINARIA,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_LICICOM S.R.L._MATERIALES ELÉCTRICOS Y LUMINARIA,5747
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,BLEAR INTERNATIONAL SA,CONVENIO MARCO DE COMPRA - ADQUISICIÓN DE MATERIALES DE MERCHANDISING.,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_BLEAR INTERNATIONAL SA_CONVENIO MARCO DE COMPRA - ADQUISICIÓN DE MATERIALES DE MERCHANDISING.,197800
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,GRUPO ATLAS S.A.,CONVENIO MARCO DE COMPRAS - CONTRATACIÓN DE SERVICIO DE FLETES,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_GRUPO ATLAS S.A._CONVENIO MARCO DE COMPRAS - CONTRATACIÓN DE SERVICIO DE FLETES,9116.48
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,PC-ARTS ARGENTINA S.A.,"ADQUISICIÓN DE COMPUTADORAS, NOTEBOOKS Y TABLETS","CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_PC-ARTS ARGENTINA S.A._ADQUISICIÓN DE COMPUTADORAS, NOTEBOOKS Y TABLETS",380320
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,EUQUI S.A.,CONVENIO MARCO DE COMPRA - ADQUISICIÓN DE ARTICULOS DE TOCADOR Y PERFUMERIA,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_EUQUI S.A._CONVENIO MARCO DE COMPRA - ADQUISICIÓN DE ARTICULOS DE TOCADOR Y PERFUMERIA,6647.5
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,PINTURERIA ROSMAR S. A.,CONVENIO MARCO DE COMPRA - ADQUISICIÓN DE PINTURAS Y PRODUCTOS AFINES,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_PINTURERIA ROSMAR S. A._CONVENIO MARCO DE COMPRA - ADQUISICIÓN DE PINTURAS Y PRODUCTOS AFINES,2194.5
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,PC-ARTS ARGENTINA S.A.,"ADQUISICIÓN DE COMPUTADORAS, NOTEBOOKS Y TABLETS","CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_PC-ARTS ARGENTINA S.A._ADQUISICIÓN DE COMPUTADORAS, NOTEBOOKS Y TABLETS",285240
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,JAL ENTERTAINMENT S.R.L.,CONVENIO MARCO DE COMPRAS - ALQUILER DE EQUIPAMIENTO PARA EVENTOS EN LA VIA PUBLICA,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_JAL ENTERTAINMENT S.R.L._CONVENIO MARCO DE COMPRAS - ALQUILER DE EQUIPAMIENTO PARA EVENTOS EN LA VIA PUBLICA,255600
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,LICICOM S.R.L.,ADQUISICIÓN DE ARTICULOS DE BAZAR,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_LICICOM S.R.L._ADQUISICIÓN DE ARTICULOS DE BAZAR,345
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,BLEAR INTERNATIONAL SA,CONVENIO MARCO DE COMPRA - ADQUISICIÓN DE MATERIALES DE MERCHANDISING.,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_BLEAR INTERNATIONAL SA_CONVENIO MARCO DE COMPRA - ADQUISICIÓN DE MATERIALES DE MERCHANDISING.,396880
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,PC-ARTS ARGENTINA S.A.,"ADQUISICIÓN DE COMPUTADORAS, NOTEBOOKS Y TABLETS","CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_PC-ARTS ARGENTINA S.A._ADQUISICIÓN DE COMPUTADORAS, NOTEBOOKS Y TABLETS",209176
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,B.A.SANI S.A.,CONVENIO MARCO DE COMPRAS - ALQUILER DE EQUIPAMIENTO PARA EVENTOS EN LA VÍA PÚBLICA,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_B.A.SANI S.A._CONVENIO MARCO DE COMPRAS - ALQUILER DE EQUIPAMIENTO PARA EVENTOS EN LA VÍA PÚBLICA,10496
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLYGRAPH S.A.,CONVENIO MARCO DE COMPRA - SERVICIO DE ARTES GRÁFICAS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLYGRAPH S.A._CONVENIO MARCO DE COMPRA - SERVICIO DE ARTES GRÁFICAS,7400
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,EUQUI S.A.,CONVENIO MARCO DE COMPRA - ADQUISICION DE ARTICULOS DE TOCADOR Y PERFUMERIA,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_EUQUI S.A._CONVENIO MARCO DE COMPRA - ADQUISICION DE ARTICULOS DE TOCADOR Y PERFUMERIA,2675
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLYGRAPH S.A.,CONVENIO MARCO DE COMPRA - SERVICIO DE ARTES GRÁFICAS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLYGRAPH S.A._CONVENIO MARCO DE COMPRA - SERVICIO DE ARTES GRÁFICAS,59910
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,ELECTRICIDAD CHICLANA DE SANTOIANNI Y RODRIGUEZ SH,ADQUISICION DE MATERIALES ELÉCTRICOS Y LUMINARIAS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_ELECTRICIDAD CHICLANA DE SANTOIANNI Y RODRIGUEZ SH_ADQUISICION DE MATERIALES ELÉCTRICOS Y LUMINARIAS,10246.58
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,CASTRO Y REGINI S.A.,CONVENIO MARCO DE COMPRAS - CONTRATACIÓN DE SERVICIO DE FLETES,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_CASTRO Y REGINI S.A._CONVENIO MARCO DE COMPRAS - CONTRATACIÓN DE SERVICIO DE FLETES,29092
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,ALBERTO Y VICENTE S.R.L.,CONVENIO MARCO DE COMPRA - ADQUISICION DE INDUMENTARIA,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_ALBERTO Y VICENTE S.R.L._CONVENIO MARCO DE COMPRA - ADQUISICION DE INDUMENTARIA,51901.3
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,VILENI S.R.L.,ADQUISICIÓN DE ARTICULOS DE LIMPIEZA,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_VILENI S.R.L._ADQUISICIÓN DE ARTICULOS DE LIMPIEZA,3408.16
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,JUAN ERNESTO IBARRA,ADQUISICIÓN DE ARTICULOS DE BAZAR,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_JUAN ERNESTO IBARRA_ADQUISICIÓN DE ARTICULOS DE BAZAR,583
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,ELECTRICIDAD CHICLANA DE SANTOIANNI Y RODRIGUEZ SH,ADQUISICIÓN DE MATERIALES ELECTRICOS Y LUMINARIAS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_ELECTRICIDAD CHICLANA DE SANTOIANNI Y RODRIGUEZ SH_ADQUISICIÓN DE MATERIALES ELECTRICOS Y LUMINARIAS,13600.95
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLYGRAPH S.A.,CONVENIO MARCO DE COMPRA - SERVICIO DE ARTES GRÁFICAS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLYGRAPH S.A._CONVENIO MARCO DE COMPRA - SERVICIO DE ARTES GRÁFICAS,27700
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,FISCHETTI Y CIA. S.R.L.,ADQUISICIÓN DE AGUA POTABLE,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_FISCHETTI Y CIA. S.R.L._ADQUISICIÓN DE AGUA POTABLE,13750
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,ECOSAN S.A.,CONVENIO MARCO DE COMPRAS - ALQUILER DE EQUIPAMIENTO PARA EVENTOS EN LA VÍA PÚBLICA,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_ECOSAN S.A._CONVENIO MARCO DE COMPRAS - ALQUILER DE EQUIPAMIENTO PARA EVENTOS EN LA VÍA PÚBLICA,7235.8
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,GRUPO ARGENSAN S.R.L.,CONVENIO MARCO DE COMPRAS - ALQUILER DE EQUIPAMIENTO PARA EVENTOS EN LA VÍA PÚBLICA,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_GRUPO ARGENSAN S.R.L._CONVENIO MARCO DE COMPRAS - ALQUILER DE EQUIPAMIENTO PARA EVENTOS EN LA VÍA PÚBLICA,2200
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,CASTRO Y REGINI S.A.,CONVENIO MARCO DE COMPRAS - CONTRATACIÓN DE SERVICIO DE FLETES,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_CASTRO Y REGINI S.A._CONVENIO MARCO DE COMPRAS - CONTRATACIÓN DE SERVICIO DE FLETES,4942
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,PINTURERIA ROSMAR S. A.,CONVENIO MARCO DE COMPRA - ADQUISICIÓN DE PINTURAS Y PRODUCTOS AFINES,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_PINTURERIA ROSMAR S. A._CONVENIO MARCO DE COMPRA - ADQUISICIÓN DE PINTURAS Y PRODUCTOS AFINES,13923
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,UNION GRAFICA S.A.,CONVENIO MARCO DE COMPRAS - SERVICIO DE ALQUILER DE CARPAS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_UNION GRAFICA S.A._CONVENIO MARCO DE COMPRAS - SERVICIO DE ALQUILER DE CARPAS,199287
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,FISCHETTI Y CIA. S.R.L.,ADQUISICIÓN DE AGUA POTABLE,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_FISCHETTI Y CIA. S.R.L._ADQUISICIÓN DE AGUA POTABLE,12595
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,CARLOS GABRIEL VINCELLI,ADQUISICIÓN DE ARTICULOS DE LIMPIEZA,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_CARLOS GABRIEL VINCELLI_ADQUISICIÓN DE ARTICULOS DE LIMPIEZA,14112
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,MATIAS DEMIAN GARDA,ADQUISICIÓN DE ARTICULOS DE BAZAR,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_MATIAS DEMIAN GARDA_ADQUISICIÓN DE ARTICULOS DE BAZAR,1794
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,ELECTRICIDAD CHICLANA DE SANTOIANNI Y RODRIGUEZ SH,ADQUISICIÓN DE MATERIALES ELECTRICOS Y LUMINARIAS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_ELECTRICIDAD CHICLANA DE SANTOIANNI Y RODRIGUEZ SH_ADQUISICIÓN DE MATERIALES ELECTRICOS Y LUMINARIAS,5063.54
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,GRUPO ARGENSAN S.R.L.,CONVENIO MARCO DE COMPRAS - ALQUILER DE EQUIPAMIENTO PARA EVENTOS EN LA VÍA PÚBLICA,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_GRUPO ARGENSAN S.R.L._CONVENIO MARCO DE COMPRAS - ALQUILER DE EQUIPAMIENTO PARA EVENTOS EN LA VÍA PÚBLICA,80300
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLYGRAPH S.A.,CONVENIO MARCO DE COMPRA - SERVICIO DE ARTES GRÁFICAS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLYGRAPH S.A._CONVENIO MARCO DE COMPRA - SERVICIO DE ARTES GRÁFICAS,13700
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,JAL ENTERTAINMENT S.R.L.,CONVENIO MARCO DE COMPRAS - ALQUILER DE EQUIPAMIENTO PARA EVENTOS EN LA VÍA PÚBLICA,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_JAL ENTERTAINMENT S.R.L._CONVENIO MARCO DE COMPRAS - ALQUILER DE EQUIPAMIENTO PARA EVENTOS EN LA VÍA PÚBLICA,40080
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,JAL ENTERTAINMENT S.R.L.,CONVENIO MARCO DE COMPRAS - ALQUILER DE EQUIPAMIENTO PARA EVENTOS EN LA VÍA PÚBLICA,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_JAL ENTERTAINMENT S.R.L._CONVENIO MARCO DE COMPRAS - ALQUILER DE EQUIPAMIENTO PARA EVENTOS EN LA VÍA PÚBLICA,3735
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,PEUGEOT CITROEN ARGENTINA S.A.,"CONVENIO MARCO DE COMPRA - ADQUISICIÓN DE AUTOMOVILES, UTILITARIOS Y PICK-UPS","CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_PEUGEOT CITROEN ARGENTINA S.A._CONVENIO MARCO DE COMPRA - ADQUISICIÓN DE AUTOMOVILES, UTILITARIOS Y PICK-UPS",410000
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,FISCHETTI Y CIA. S.R.L.,CONVENIO MARCO DE COMPRA - ADQUISICION DE AGUA POTABLE,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_FISCHETTI Y CIA. S.R.L._CONVENIO MARCO DE COMPRA - ADQUISICION DE AGUA POTABLE,3017.6
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,PC-ARTS ARGENTINA S.A.,"ADQUISICIÓN DE COMPUTADORAS, NOTEBOOKS Y TABLETS","CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_PC-ARTS ARGENTINA S.A._ADQUISICIÓN DE COMPUTADORAS, NOTEBOOKS Y TABLETS",117153
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,EDICIONES EMEDE S.A.,CONVENIO MARCO DE COMPRA - SERVICIO DE ARTES GRÁFICAS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_EDICIONES EMEDE S.A._CONVENIO MARCO DE COMPRA - SERVICIO DE ARTES GRÁFICAS,22000
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,GRUPO ARGENSAN S.R.L.,CONVENIO MARCO DE COMPRA - ALQUILER DE EQUIPAMIENTO PARA EVENTOS EN LA VÍA PÚBLICA,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_GRUPO ARGENSAN S.R.L._CONVENIO MARCO DE COMPRA - ALQUILER DE EQUIPAMIENTO PARA EVENTOS EN LA VÍA PÚBLICA,8060
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLYGRAPH S.A.,CONVENIO MARCO DE COMPRA - SERVICIO DE ARTES GRÁFICAS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLYGRAPH S.A._CONVENIO MARCO DE COMPRA - SERVICIO DE ARTES GRÁFICAS,52200
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLYGRAPH S.A.,CONVENIO MARCO DE COMPRA - SERVICIO DE ARTES GRÁFICAS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLYGRAPH S.A._CONVENIO MARCO DE COMPRA - SERVICIO DE ARTES GRÁFICAS,178782.57
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,PC-ARTS ARGENTINA S.A.,CONVENIO MARCO DE COMPRA - ADQUISICIÓN DE COMPUTADORAS Y NOTEBOOKS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_PC-ARTS ARGENTINA S.A._CONVENIO MARCO DE COMPRA - ADQUISICIÓN DE COMPUTADORAS Y NOTEBOOKS,53500
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,MELENZANE SA,ADQUISICIÓN DE MATERIAL DEPORTIVO Y DIDÁCTICO,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_MELENZANE SA_ADQUISICIÓN DE MATERIAL DEPORTIVO Y DIDÁCTICO,103091.69
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLYGRAPH S.A.,CONVENIO MARCO DE COMPRA - SERVICIO DE ARTES GRÁFICAS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLYGRAPH S.A._CONVENIO MARCO DE COMPRA - SERVICIO DE ARTES GRÁFICAS,33067
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,VIVERO CUCULO S.R.L.,CONVENIO MARCO DE COMPRA - ADQUISICIÓN DE MATERIALES DE CONSTRUCCIÓN Y ARTÍCULOS DE FERRETERÍA,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_VIVERO CUCULO S.R.L._CONVENIO MARCO DE COMPRA - ADQUISICIÓN DE MATERIALES DE CONSTRUCCIÓN Y ARTÍCULOS DE FERRETERÍA,11460.9
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,PC-ARTS ARGENTINA S.A.,CONVENIO MARCO DE COMPRA - ADQUISICION DE COMPUTADORAS Y NOTEBOOKS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_PC-ARTS ARGENTINA S.A._CONVENIO MARCO DE COMPRA - ADQUISICION DE COMPUTADORAS Y NOTEBOOKS,59800
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLYGRAPH S.A.,CONVENIO MARCO DE COMPRA - SERVICIO DE ARTES GRÁFICAS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLYGRAPH S.A._CONVENIO MARCO DE COMPRA - SERVICIO DE ARTES GRÁFICAS,14482
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLYGRAPH S.A.,CONVENIO MARCO DE COMPRA - SERVICIO DE ARTES GRÁFICAS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLYGRAPH S.A._CONVENIO MARCO DE COMPRA - SERVICIO DE ARTES GRÁFICAS,72023.79
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,TEXXOR PINTURAS SRL,CONVENIO MARCO DE COMPRA - ADQUISICION DE PINTURAS Y PRODUCTOS AFINES,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_TEXXOR PINTURAS SRL_CONVENIO MARCO DE COMPRA - ADQUISICION DE PINTURAS Y PRODUCTOS AFINES,6858.9
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,B.A.SANI S.A.,CONVENIO MARCO DE COMPRA - ALQUILER DE EQUIPAMIENTO PARA EVENTOS EN LA VÍA PÚBLICA,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_B.A.SANI S.A._CONVENIO MARCO DE COMPRA - ALQUILER DE EQUIPAMIENTO PARA EVENTOS EN LA VÍA PÚBLICA,3020
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,POLYGRAPH S.A.,CONVENIO MARCO DE COMPRA - SERVICIO DE ARTES GRÁFICAS II,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_POLYGRAPH S.A._CONVENIO MARCO DE COMPRA - SERVICIO DE ARTES GRÁFICAS II,41120
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,PC-ARTS ARGENTINA S.A.,CONVENIO MARCO DE COMPRA - ADQUISICION DE COMPUTADORAS Y NOTEBOOKS,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_PC-ARTS ARGENTINA S.A._CONVENIO MARCO DE COMPRA - ADQUISICION DE COMPUTADORAS Y NOTEBOOKS,85600
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,KODAK ARGENTINA SOCIEDAD ANONIMA INDUSTRIAL Y COMERCIAL,CONVENIO MARCO DE COMPRA - ADQUISICION DE ESCANERES,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_KODAK ARGENTINA SOCIEDAD ANONIMA INDUSTRIAL Y COMERCIAL_CONVENIO MARCO DE COMPRA - ADQUISICION DE ESCANERES,8773.7
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,KODAK ARGENTINA SOCIEDAD ANONIMA INDUSTRIAL Y COMERCIAL,CONVENIO MARCO DE SERVICIOS DE ARTES GRÁFICAS.,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_KODAK ARGENTINA SOCIEDAD ANONIMA INDUSTRIAL Y COMERCIAL_CONVENIO MARCO DE SERVICIOS DE ARTES GRÁFICAS.,7267.56
CONVOCATORIA ABIERTA,LICITACIÓN PÚBLICA,ESTABLECIMIENTOS CAPORASO S.A.C.I.F.I. Y A.,CONVENIO MARCO DE COMPRA - ADQUISICIÓN MUEBLES DE OFICINA,CONVOCATORIA ABIERTA_LICITACIÓN PÚBLICA_ESTABLECIMIENTOS CAPORASO S.A.C.I.F.I. Y A._CONVENIO MARCO DE COMPRA - ADQUISICIÓN MUEBLES DE OFICINA,41155
